time,open,high,low,close,volume
2018-01-01T23:02:15.000000000Z,1.20056,1.20071,1.20051,1.20071,14.0
2018-01-01T23:02:20.000000000Z,1.20076,1.20085,1.20071,1.20076,34.0
2018-01-01T23:02:25.000000000Z,1.20073,1.20076,1.20072,1.20076,10.0
2018-01-01T23:02:30.000000000Z,1.20075,1.20075,1.20075,1.20075,1.0
2018-01-01T23:02:35.000000000Z,1.20074,1.20075,1.20072,1.20072,4.0
2018-01-01T23:02:40.000000000Z,1.20075,1.20076,1.20072,1.20074,33.0
2018-01-01T23:02:45.000000000Z,1.20075,1.20078,1.20073,1.20074,25.0
2018-01-01T23:02:50.000000000Z,1.20073,1.20078,1.20073,1.20077,30.0
2018-01-01T23:02:55.000000000Z,1.20075,1.20076,1.20072,1.20076,17.0
2018-01-01T23:03:00.000000000Z,1.20075,1.20079,1.20072,1.20077,9.0
2018-01-01T23:03:05.000000000Z,1.20077,1.20083,1.20075,1.20083,35.0
2018-01-01T23:03:10.000000000Z,1.20077,1.20077,1.20069,1.20071,23.0
2018-01-01T23:03:15.000000000Z,1.2007,1.20074,1.20069,1.20074,26.0
2018-01-01T23:03:20.000000000Z,1.20074,1.20076,1.20073,1.20074,8.0
2018-01-01T23:03:30.000000000Z,1.20073,1.20073,1.20072,1.20073,4.0
2018-01-01T23:03:35.000000000Z,1.20073,1.20073,1.20072,1.20072,4.0
2018-01-01T23:03:40.000000000Z,1.20078,1.20097,1.20078,1.20097,5.0
2018-01-01T23:03:45.000000000Z,1.20101,1.20105,1.20077,1.20078,27.0
2018-01-01T23:03:50.000000000Z,1.20077,1.20085,1.20077,1.20085,7.0
2018-01-01T23:04:00.000000000Z,1.20078,1.20079,1.20077,1.20077,7.0
2018-01-01T23:04:05.000000000Z,1.20078,1.20082,1.20077,1.20082,4.0
2018-01-01T23:04:15.000000000Z,1.20089,1.20089,1.20089,1.20089,1.0
2018-01-01T23:04:20.000000000Z,1.2009,1.2009,1.20086,1.20086,6.0
2018-01-01T23:04:25.000000000Z,1.2009,1.2009,1.20088,1.20088,2.0
2018-01-01T23:04:30.000000000Z,1.20089,1.20093,1.20089,1.20091,4.0
2018-01-01T23:04:35.000000000Z,1.2009,1.20091,1.20088,1.20091,15.0
2018-01-01T23:04:40.000000000Z,1.20091,1.20097,1.20086,1.20086,4.0
2018-01-01T23:04:45.000000000Z,1.2009,1.20097,1.20087,1.20088,22.0
2018-01-01T23:04:50.000000000Z,1.20089,1.20101,1.20087,1.20101,20.0
2018-01-01T23:04:55.000000000Z,1.20097,1.20097,1.20094,1.20094,5.0
2018-01-01T23:05:00.000000000Z,1.20093,1.20111,1.20081,1.20111,14.0
2018-01-01T23:05:05.000000000Z,1.20127,1.20127,1.20119,1.20119,4.0
2018-01-01T23:05:10.000000000Z,1.20114,1.20126,1.20099,1.20112,30.0
2018-01-01T23:05:15.000000000Z,1.20126,1.20131,1.20123,1.20126,12.0
2018-01-01T23:05:20.000000000Z,1.20123,1.20125,1.20111,1.20111,8.0
2018-01-01T23:05:25.000000000Z,1.20124,1.20127,1.20119,1.20121,16.0
2018-01-01T23:05:30.000000000Z,1.20119,1.2012,1.20112,1.20114,8.0
2018-01-01T23:05:35.000000000Z,1.20107,1.20107,1.20103,1.20103,4.0
2018-01-01T23:05:40.000000000Z,1.20105,1.20108,1.20102,1.20103,21.0
2018-01-01T23:05:45.000000000Z,1.20102,1.20106,1.20102,1.20106,4.0
2018-01-01T23:05:50.000000000Z,1.20105,1.2011,1.20105,1.20105,17.0
2018-01-01T23:05:55.000000000Z,1.20109,1.20123,1.20109,1.20123,13.0
2018-01-01T23:06:10.000000000Z,1.20112,1.20112,1.20112,1.20112,1.0
2018-01-01T23:06:15.000000000Z,1.20112,1.20112,1.20112,1.20112,2.0
2018-01-01T23:06:20.000000000Z,1.20112,1.20115,1.20109,1.20115,14.0
2018-01-01T23:06:25.000000000Z,1.20114,1.20123,1.20114,1.20114,22.0
2018-01-01T23:06:30.000000000Z,1.20123,1.20133,1.20113,1.20113,13.0
2018-01-01T23:06:35.000000000Z,1.20119,1.2012,1.20108,1.20108,8.0
2018-01-01T23:06:40.000000000Z,1.20106,1.20106,1.20096,1.20097,14.0
2018-01-01T23:06:45.000000000Z,1.20115,1.20115,1.20113,1.20114,4.0
2018-01-01T23:06:50.000000000Z,1.20118,1.20152,1.20099,1.20135,25.0
2018-01-01T23:06:55.000000000Z,1.20099,1.20099,1.20097,1.20097,2.0
2018-01-01T23:07:10.000000000Z,1.20102,1.20102,1.201,1.201,2.0
2018-01-01T23:07:15.000000000Z,1.20102,1.20119,1.201,1.20118,27.0
2018-01-01T23:07:20.000000000Z,1.20116,1.20116,1.201,1.20102,13.0
2018-01-01T23:07:35.000000000Z,1.20102,1.20102,1.20102,1.20102,1.0
2018-01-01T23:07:40.000000000Z,1.20101,1.20117,1.20099,1.20105,8.0
2018-01-01T23:07:45.000000000Z,1.20142,1.20147,1.20124,1.20133,25.0
2018-01-01T23:07:50.000000000Z,1.20122,1.20122,1.20121,1.20121,2.0
2018-01-01T23:07:55.000000000Z,1.20145,1.20145,1.20116,1.20116,4.0
2018-01-01T23:08:00.000000000Z,1.20147,1.20165,1.20114,1.20114,8.0
2018-01-01T23:08:05.000000000Z,1.20143,1.20143,1.20121,1.20121,2.0
2018-01-01T23:08:10.000000000Z,1.20112,1.20112,1.20112,1.20112,1.0
2018-01-01T23:08:15.000000000Z,1.20141,1.20158,1.20111,1.20112,14.0
2018-01-01T23:08:20.000000000Z,1.20111,1.20112,1.20111,1.20112,3.0
2018-01-01T23:08:25.000000000Z,1.20106,1.20106,1.20106,1.20106,1.0
2018-01-01T23:08:30.000000000Z,1.20107,1.20107,1.20097,1.20098,7.0
2018-01-01T23:08:35.000000000Z,1.20098,1.20112,1.20091,1.20112,47.0
2018-01-01T23:08:40.000000000Z,1.201,1.20117,1.201,1.20105,15.0
2018-01-01T23:08:45.000000000Z,1.20105,1.20108,1.20104,1.20104,9.0
2018-01-01T23:08:50.000000000Z,1.20106,1.20107,1.20098,1.20102,37.0
2018-01-01T23:08:55.000000000Z,1.20101,1.20106,1.20095,1.20098,45.0
2018-01-01T23:09:00.000000000Z,1.20099,1.20107,1.20099,1.20102,47.0
2018-01-01T23:09:05.000000000Z,1.20102,1.20108,1.20101,1.20101,5.0
2018-01-01T23:09:15.000000000Z,1.2011,1.2011,1.20099,1.20103,26.0
2018-01-01T23:09:20.000000000Z,1.20105,1.20113,1.20098,1.20103,52.0
2018-01-01T23:09:25.000000000Z,1.20105,1.20109,1.20101,1.20101,26.0
2018-01-01T23:09:30.000000000Z,1.20106,1.20111,1.20101,1.20107,48.0
2018-01-01T23:09:35.000000000Z,1.20107,1.20107,1.20105,1.20105,6.0
2018-01-01T23:09:40.000000000Z,1.20105,1.20105,1.20105,1.20105,2.0
2018-01-01T23:09:45.000000000Z,1.20104,1.20104,1.20104,1.20104,1.0
2018-01-01T23:09:50.000000000Z,1.20106,1.2011,1.20106,1.20109,9.0
2018-01-01T23:10:00.000000000Z,1.20109,1.20109,1.20104,1.20104,7.0
2018-01-01T23:10:05.000000000Z,1.20106,1.20115,1.20106,1.20112,12.0
2018-01-01T23:10:10.000000000Z,1.20108,1.20108,1.20108,1.20108,1.0
2018-01-01T23:10:15.000000000Z,1.20116,1.20136,1.20116,1.20133,7.0
2018-01-01T23:10:20.000000000Z,1.20131,1.20135,1.20128,1.20129,21.0
2018-01-01T23:10:30.000000000Z,1.20127,1.20129,1.20127,1.20129,2.0
2018-01-01T23:10:35.000000000Z,1.20129,1.20129,1.20128,1.20128,2.0
2018-01-01T23:10:40.000000000Z,1.20134,1.20134,1.20126,1.20126,6.0
2018-01-01T23:10:45.000000000Z,1.20129,1.20129,1.20125,1.20125,15.0
2018-01-01T23:10:50.000000000Z,1.20128,1.20129,1.20124,1.20126,14.0
2018-01-01T23:10:55.000000000Z,1.20125,1.20125,1.20125,1.20125,1.0
2018-01-01T23:11:00.000000000Z,1.20127,1.20129,1.20119,1.20119,10.0
2018-01-01T23:11:05.000000000Z,1.20122,1.20123,1.20119,1.20123,6.0
2018-01-01T23:11:10.000000000Z,1.20121,1.20122,1.20119,1.20122,7.0
2018-01-01T23:11:15.000000000Z,1.2012,1.20122,1.20118,1.20119,8.0
2018-01-01T23:11:20.000000000Z,1.20116,1.20116,1.20102,1.20102,5.0
2018-01-01T23:11:25.000000000Z,1.20111,1.20145,1.20111,1.20142,21.0
2018-01-01T23:11:30.000000000Z,1.2013,1.2013,1.2012,1.20122,10.0
2018-01-01T23:11:35.000000000Z,1.2012,1.20123,1.20114,1.20114,10.0
2018-01-01T23:11:40.000000000Z,1.20115,1.20115,1.20111,1.20111,4.0
2018-01-01T23:11:45.000000000Z,1.20112,1.20112,1.20107,1.20108,11.0
2018-01-01T23:11:50.000000000Z,1.20106,1.20106,1.20106,1.20106,1.0
2018-01-01T23:11:55.000000000Z,1.20108,1.20108,1.20106,1.20106,2.0
2018-01-01T23:12:10.000000000Z,1.20109,1.20109,1.20104,1.20104,5.0
2018-01-01T23:12:15.000000000Z,1.20106,1.20106,1.20105,1.20105,3.0
2018-01-01T23:12:30.000000000Z,1.20105,1.20106,1.20102,1.20102,7.0
2018-01-01T23:12:35.000000000Z,1.20103,1.20105,1.20101,1.20101,7.0
2018-01-01T23:12:40.000000000Z,1.20101,1.20102,1.201,1.20101,10.0
2018-01-01T23:12:45.000000000Z,1.20105,1.20106,1.20098,1.20106,12.0
2018-01-01T23:12:50.000000000Z,1.20103,1.20104,1.20103,1.20104,6.0
2018-01-01T23:13:10.000000000Z,1.20106,1.20106,1.20104,1.20104,2.0
2018-01-01T23:13:15.000000000Z,1.20106,1.20116,1.20106,1.20113,26.0
2018-01-01T23:13:20.000000000Z,1.20112,1.20114,1.20108,1.20109,13.0
2018-01-01T23:13:25.000000000Z,1.20108,1.20117,1.20108,1.20112,9.0
2018-01-01T23:13:35.000000000Z,1.20112,1.20112,1.20112,1.20112,1.0
2018-01-01T23:13:40.000000000Z,1.20113,1.20115,1.20113,1.20115,9.0
2018-01-01T23:13:45.000000000Z,1.20117,1.20167,1.20117,1.20167,26.0
2018-01-01T23:13:50.000000000Z,1.20168,1.20168,1.20146,1.20148,14.0
2018-01-01T23:13:55.000000000Z,1.20147,1.20149,1.20145,1.20145,6.0
2018-01-01T23:14:00.000000000Z,1.20144,1.20154,1.20144,1.20154,20.0
2018-01-01T23:14:05.000000000Z,1.20154,1.20158,1.20153,1.20157,6.0
2018-01-01T23:14:10.000000000Z,1.20158,1.20159,1.20156,1.20156,12.0
2018-01-01T23:14:15.000000000Z,1.2015,1.2015,1.2015,1.2015,2.0
2018-01-01T23:14:20.000000000Z,1.20151,1.20153,1.2015,1.2015,8.0
2018-01-01T23:14:25.000000000Z,1.2015,1.20151,1.2015,1.20151,2.0
2018-01-01T23:14:35.000000000Z,1.20155,1.20162,1.20155,1.20161,4.0
2018-01-01T23:14:40.000000000Z,1.20166,1.20166,1.20161,1.20161,4.0
2018-01-01T23:14:50.000000000Z,1.20161,1.20163,1.20159,1.20161,9.0
2018-01-01T23:14:55.000000000Z,1.20161,1.20161,1.20157,1.20157,2.0
2018-01-01T23:15:00.000000000Z,1.2016,1.2016,1.2016,1.2016,1.0
2018-01-01T23:15:05.000000000Z,1.20155,1.20155,1.20153,1.20154,4.0
2018-01-01T23:15:10.000000000Z,1.20154,1.20157,1.20153,1.20157,4.0
2018-01-01T23:15:20.000000000Z,1.20167,1.20172,1.20167,1.20171,9.0
2018-01-01T23:15:40.000000000Z,1.2017,1.2017,1.2017,1.2017,1.0
2018-01-01T23:15:50.000000000Z,1.20169,1.20171,1.20164,1.20167,13.0
2018-01-01T23:15:55.000000000Z,1.20169,1.20173,1.20166,1.20166,12.0
2018-01-01T23:16:00.000000000Z,1.20166,1.20166,1.20164,1.20164,5.0
2018-01-01T23:16:05.000000000Z,1.20163,1.20166,1.20163,1.20166,8.0
2018-01-01T23:16:10.000000000Z,1.20164,1.20165,1.20164,1.20165,2.0
2018-01-01T23:16:15.000000000Z,1.20164,1.20164,1.20164,1.20164,1.0
2018-01-01T23:16:20.000000000Z,1.20166,1.20166,1.20166,1.20166,3.0
2018-01-01T23:16:25.000000000Z,1.20164,1.20165,1.20164,1.20165,4.0
2018-01-01T23:16:30.000000000Z,1.20167,1.20167,1.20163,1.20164,5.0
2018-01-01T23:16:40.000000000Z,1.20165,1.20166,1.20165,1.20165,3.0
2018-01-01T23:16:50.000000000Z,1.20164,1.20166,1.20164,1.20166,2.0
2018-01-01T23:16:55.000000000Z,1.20164,1.20164,1.20164,1.20164,1.0
2018-01-01T23:17:00.000000000Z,1.20165,1.20168,1.20162,1.20162,9.0
2018-01-01T23:17:05.000000000Z,1.20164,1.20164,1.20159,1.20159,6.0
2018-01-01T23:17:10.000000000Z,1.20161,1.20161,1.20159,1.20161,6.0
2018-01-01T23:17:15.000000000Z,1.20161,1.20162,1.20156,1.20156,6.0
2018-01-01T23:17:35.000000000Z,1.20164,1.20165,1.20163,1.20163,5.0
2018-01-01T23:17:40.000000000Z,1.20163,1.20167,1.20159,1.2016,12.0
2018-01-01T23:17:45.000000000Z,1.20159,1.20159,1.20159,1.20159,2.0
2018-01-01T23:17:50.000000000Z,1.2016,1.20167,1.20159,1.2016,9.0
2018-01-01T23:17:55.000000000Z,1.20159,1.2016,1.20159,1.20159,6.0
2018-01-01T23:18:00.000000000Z,1.20161,1.20161,1.20159,1.20159,3.0
2018-01-01T23:18:05.000000000Z,1.2016,1.2016,1.20159,1.20159,7.0
2018-01-01T23:18:15.000000000Z,1.2016,1.2016,1.20159,1.20159,3.0
2018-01-01T23:18:20.000000000Z,1.2016,1.20161,1.20159,1.20159,8.0
2018-01-01T23:18:30.000000000Z,1.20159,1.20159,1.20159,1.20159,1.0
2018-01-01T23:18:35.000000000Z,1.20159,1.20159,1.20159,1.20159,1.0
2018-01-01T23:18:40.000000000Z,1.20159,1.2016,1.20159,1.2016,2.0
2018-01-01T23:18:45.000000000Z,1.2016,1.20161,1.2016,1.20161,3.0
2018-01-01T23:18:50.000000000Z,1.20161,1.20161,1.20161,1.20161,3.0
2018-01-01T23:18:55.000000000Z,1.2016,1.20161,1.2016,1.20161,3.0
2018-01-01T23:19:00.000000000Z,1.2016,1.2016,1.2016,1.2016,1.0
2018-01-01T23:19:05.000000000Z,1.20161,1.20161,1.20158,1.20158,6.0
2018-01-01T23:19:10.000000000Z,1.2016,1.2016,1.20157,1.20157,2.0
2018-01-01T23:19:15.000000000Z,1.20158,1.20158,1.20157,1.20157,2.0
2018-01-01T23:19:20.000000000Z,1.20159,1.20161,1.20158,1.20159,9.0
2018-01-01T23:19:25.000000000Z,1.20161,1.20161,1.20161,1.20161,2.0
2018-01-01T23:19:30.000000000Z,1.20158,1.20159,1.20158,1.20159,2.0
2018-01-01T23:19:35.000000000Z,1.20156,1.20158,1.20155,1.20155,4.0
2018-01-01T23:19:40.000000000Z,1.20154,1.20154,1.20154,1.20154,1.0
2018-01-01T23:19:50.000000000Z,1.20153,1.20154,1.20153,1.20154,2.0
2018-01-01T23:19:55.000000000Z,1.20156,1.20156,1.20155,1.20155,3.0
2018-01-01T23:20:00.000000000Z,1.20154,1.20154,1.20154,1.20154,1.0
2018-01-01T23:20:05.000000000Z,1.20155,1.20155,1.20155,1.20155,3.0
2018-01-01T23:20:10.000000000Z,1.20151,1.20151,1.20151,1.20151,1.0
2018-01-01T23:21:00.000000000Z,1.20147,1.20147,1.20128,1.20128,9.0
2018-01-01T23:21:25.000000000Z,1.20125,1.20131,1.20125,1.20128,8.0
2018-01-01T23:21:30.000000000Z,1.2013,1.20134,1.20124,1.20126,15.0
2018-01-01T23:21:40.000000000Z,1.20125,1.20126,1.20125,1.20125,3.0
2018-01-01T23:21:45.000000000Z,1.20121,1.20124,1.20121,1.20124,9.0
2018-01-01T23:21:50.000000000Z,1.20124,1.20126,1.20124,1.20125,5.0
2018-01-01T23:21:55.000000000Z,1.20126,1.20126,1.20124,1.20124,2.0
2018-01-01T23:22:00.000000000Z,1.20122,1.20122,1.20122,1.20122,1.0
2018-01-01T23:22:05.000000000Z,1.20121,1.20124,1.20116,1.20116,12.0
2018-01-01T23:22:10.000000000Z,1.2011,1.2011,1.20108,1.20108,5.0
2018-01-01T23:22:25.000000000Z,1.20108,1.20111,1.20108,1.20111,4.0
2018-01-01T23:22:30.000000000Z,1.20113,1.20114,1.20113,1.20113,8.0
2018-01-01T23:22:35.000000000Z,1.20114,1.20134,1.20114,1.20134,11.0
2018-01-01T23:22:40.000000000Z,1.20133,1.20146,1.20133,1.20146,5.0
2018-01-01T23:22:45.000000000Z,1.20147,1.20147,1.20146,1.20146,2.0
2018-01-01T23:22:50.000000000Z,1.20142,1.20142,1.20142,1.20142,1.0
2018-01-01T23:22:55.000000000Z,1.20145,1.20149,1.20143,1.20143,7.0
2018-01-01T23:23:00.000000000Z,1.20142,1.20144,1.20135,1.20144,18.0
2018-01-01T23:23:05.000000000Z,1.20143,1.20144,1.2014,1.20142,8.0
