time,open,high,low,close,volume
2019-01-07T23:44:00.000000000Z,1.27886,1.27887,1.27885,1.27887,14.0
2019-01-07T23:45:00.000000000Z,1.27886,1.27886,1.27884,1.27885,18.0
2019-01-07T23:46:00.000000000Z,1.27885,1.27885,1.27883,1.27884,10.0
2019-01-07T23:47:00.000000000Z,1.27883,1.27884,1.27873,1.27874,12.0
2019-01-07T23:48:00.000000000Z,1.27873,1.27874,1.2786,1.27862,31.0
2019-01-07T23:49:00.000000000Z,1.27862,1.27865,1.27862,1.27863,22.0
2019-01-07T23:50:00.000000000Z,1.27863,1.27863,1.27862,1.27862,10.0
2019-01-07T23:51:00.000000000Z,1.27861,1.27862,1.27859,1.27859,9.0
2019-01-07T23:52:00.000000000Z,1.27857,1.27857,1.27854,1.27857,27.0
2019-01-07T23:53:00.000000000Z,1.27858,1.27864,1.27858,1.27861,20.0
2019-01-07T23:54:00.000000000Z,1.2786,1.2786,1.27859,1.2786,4.0
2019-01-07T23:59:00.000000000Z,1.27859,1.27872,1.27859,1.27868,8.0
2019-01-08T00:00:00.000000000Z,1.27871,1.27871,1.27869,1.27869,7.0
2019-01-08T00:01:00.000000000Z,1.27872,1.27874,1.27859,1.27859,29.0
2019-01-08T00:03:00.000000000Z,1.27865,1.27872,1.27864,1.27872,4.0
2019-01-08T00:04:00.000000000Z,1.27883,1.27886,1.27882,1.27885,16.0
2019-01-08T00:05:00.000000000Z,1.27883,1.27883,1.27877,1.27878,14.0
2019-01-08T00:06:00.000000000Z,1.27876,1.27876,1.27871,1.27873,10.0
2019-01-08T00:07:00.000000000Z,1.2787,1.27881,1.27869,1.27879,27.0
2019-01-08T00:08:00.000000000Z,1.27879,1.27879,1.27868,1.27869,23.0
2019-01-08T00:09:00.000000000Z,1.27872,1.27874,1.27868,1.27873,26.0
2019-01-08T00:10:00.000000000Z,1.2787,1.27871,1.27858,1.27858,18.0
2019-01-08T00:11:00.000000000Z,1.27866,1.27882,1.27866,1.27879,8.0
2019-01-08T00:12:00.000000000Z,1.27881,1.27881,1.27869,1.27871,12.0
2019-01-08T00:13:00.000000000Z,1.27871,1.27872,1.2786,1.27863,15.0
2019-01-08T00:14:00.000000000Z,1.27863,1.27872,1.27863,1.2787,42.0
2019-01-08T00:15:00.000000000Z,1.2787,1.2787,1.27869,1.27869,2.0
2019-01-08T00:19:00.000000000Z,1.27861,1.27876,1.27861,1.27871,12.0
2019-01-08T00:20:00.000000000Z,1.2787,1.27884,1.2787,1.27882,36.0
2019-01-08T00:21:00.000000000Z,1.27881,1.27887,1.27881,1.27881,18.0
2019-01-08T00:22:00.000000000Z,1.27883,1.27883,1.27876,1.27876,16.0
2019-01-08T00:25:00.000000000Z,1.27877,1.27877,1.27869,1.27869,13.0
2019-01-08T00:26:00.000000000Z,1.2787,1.27871,1.27859,1.27862,18.0
2019-01-08T00:27:00.000000000Z,1.27864,1.27866,1.27859,1.2786,37.0
2019-01-08T00:28:00.000000000Z,1.2786,1.27861,1.27857,1.27858,11.0
2019-01-08T00:29:00.000000000Z,1.27861,1.27862,1.2785,1.2785,26.0
2019-01-08T00:30:00.000000000Z,1.27849,1.27863,1.27849,1.27863,45.0
2019-01-08T00:31:00.000000000Z,1.27861,1.27863,1.2786,1.27862,8.0
2019-01-08T00:32:00.000000000Z,1.27861,1.27863,1.27847,1.27848,53.0
2019-01-08T00:33:00.000000000Z,1.27846,1.27846,1.27831,1.2784,54.0
2019-01-08T00:34:00.000000000Z,1.27841,1.27841,1.27834,1.27836,50.0
2019-01-08T00:35:00.000000000Z,1.27836,1.27839,1.27835,1.27838,14.0
2019-01-08T00:36:00.000000000Z,1.27838,1.27844,1.27832,1.27844,47.0
2019-01-08T00:37:00.000000000Z,1.27841,1.27845,1.27839,1.27839,44.0
2019-01-08T00:38:00.000000000Z,1.2784,1.27841,1.27829,1.27831,35.0
2019-01-08T00:39:00.000000000Z,1.2783,1.27832,1.27828,1.27828,11.0
2019-01-08T00:40:00.000000000Z,1.27838,1.27839,1.27831,1.27831,27.0
2019-01-08T00:41:00.000000000Z,1.27834,1.27834,1.2783,1.27833,41.0
2019-01-08T00:42:00.000000000Z,1.27834,1.27834,1.27812,1.27822,90.0
2019-01-08T00:43:00.000000000Z,1.2782,1.27823,1.2781,1.27811,43.0
2019-01-08T00:44:00.000000000Z,1.27811,1.27814,1.27811,1.27814,21.0
2019-01-08T00:45:00.000000000Z,1.27812,1.27829,1.27812,1.27822,71.0
2019-01-08T00:46:00.000000000Z,1.27819,1.27833,1.27819,1.27832,28.0
2019-01-08T00:47:00.000000000Z,1.27833,1.27835,1.27829,1.27831,50.0
2019-01-08T00:48:00.000000000Z,1.27832,1.27834,1.2782,1.27829,48.0
2019-01-08T00:49:00.000000000Z,1.27827,1.27829,1.27809,1.27809,44.0
2019-01-08T00:50:00.000000000Z,1.2781,1.27818,1.27809,1.27814,45.0
2019-01-08T00:51:00.000000000Z,1.27812,1.27825,1.27812,1.27823,93.0
2019-01-08T00:52:00.000000000Z,1.27821,1.27824,1.27806,1.27806,110.0
2019-01-08T00:53:00.000000000Z,1.27815,1.27815,1.278,1.27803,35.0
2019-01-08T00:54:00.000000000Z,1.27802,1.27813,1.278,1.27801,51.0
2019-01-08T00:55:00.000000000Z,1.27811,1.27817,1.27807,1.27814,66.0
2019-01-08T00:56:00.000000000Z,1.27814,1.27822,1.27811,1.2782,17.0
2019-01-08T00:57:00.000000000Z,1.27816,1.27817,1.27807,1.2781,47.0
2019-01-08T00:58:00.000000000Z,1.2781,1.27811,1.27809,1.27811,17.0
2019-01-08T00:59:00.000000000Z,1.27811,1.27811,1.27798,1.27798,28.0
2019-01-08T01:00:00.000000000Z,1.27799,1.27808,1.27798,1.27806,12.0
2019-01-08T01:01:00.000000000Z,1.27807,1.27807,1.27805,1.27806,3.0
2019-01-08T01:02:00.000000000Z,1.27806,1.27807,1.27806,1.27807,2.0
2019-01-08T01:03:00.000000000Z,1.27806,1.27807,1.27804,1.27805,17.0
2019-01-08T01:04:00.000000000Z,1.27804,1.27804,1.27798,1.278,20.0
2019-01-08T01:05:00.000000000Z,1.27809,1.27809,1.27807,1.27808,20.0
2019-01-08T01:06:00.000000000Z,1.27807,1.27808,1.27807,1.27808,11.0
2019-01-08T01:07:00.000000000Z,1.27816,1.27818,1.27799,1.2781,22.0
2019-01-08T01:08:00.000000000Z,1.27811,1.27811,1.27799,1.278,40.0
2019-01-08T01:09:00.000000000Z,1.27801,1.27803,1.27797,1.27799,30.0
2019-01-08T01:10:00.000000000Z,1.278,1.278,1.27789,1.27793,63.0
2019-01-08T01:11:00.000000000Z,1.27796,1.27798,1.2779,1.27791,51.0
2019-01-08T01:12:00.000000000Z,1.27791,1.27793,1.2778,1.27788,114.0
2019-01-08T01:13:00.000000000Z,1.27787,1.27791,1.27783,1.27785,73.0
2019-01-08T01:14:00.000000000Z,1.27785,1.27791,1.2778,1.27783,70.0
2019-01-08T01:15:00.000000000Z,1.27791,1.278,1.27789,1.2779,50.0
2019-01-08T01:16:00.000000000Z,1.27791,1.27791,1.27789,1.27789,11.0
2019-01-08T01:17:00.000000000Z,1.27789,1.27792,1.27789,1.27791,25.0
2019-01-08T01:18:00.000000000Z,1.27791,1.27803,1.2779,1.27803,23.0
2019-01-08T01:19:00.000000000Z,1.27802,1.27803,1.27801,1.27802,29.0
2019-01-08T01:20:00.000000000Z,1.27802,1.27804,1.278,1.27802,27.0
2019-01-08T01:21:00.000000000Z,1.27799,1.27799,1.2779,1.27791,10.0
2019-01-08T01:22:00.000000000Z,1.27791,1.27792,1.27789,1.27791,6.0
2019-01-08T01:23:00.000000000Z,1.27789,1.27791,1.27782,1.27782,40.0
2019-01-08T01:24:00.000000000Z,1.27782,1.27784,1.27782,1.27782,10.0
2019-01-08T01:25:00.000000000Z,1.27782,1.27783,1.2778,1.27783,22.0
2019-01-08T01:26:00.000000000Z,1.27783,1.27784,1.27781,1.27782,18.0
2019-01-08T01:27:00.000000000Z,1.27781,1.27781,1.27781,1.27781,2.0
2019-01-08T01:28:00.000000000Z,1.27773,1.2778,1.27771,1.27779,42.0
2019-01-08T01:29:00.000000000Z,1.27778,1.27778,1.27764,1.27764,9.0
2019-01-08T01:30:00.000000000Z,1.27764,1.27772,1.27752,1.27754,74.0
2019-01-08T01:31:00.000000000Z,1.27753,1.2777,1.27746,1.27769,86.0
2019-01-08T01:32:00.000000000Z,1.27768,1.27772,1.27761,1.27767,31.0
2019-01-08T01:33:00.000000000Z,1.27767,1.27768,1.27754,1.27754,44.0
2019-01-08T01:34:00.000000000Z,1.27746,1.27746,1.27733,1.27739,73.0
2019-01-08T01:35:00.000000000Z,1.27738,1.27741,1.27731,1.27733,49.0
2019-01-08T01:36:00.000000000Z,1.27734,1.27735,1.27712,1.27721,99.0
2019-01-08T01:37:00.000000000Z,1.27719,1.27723,1.27719,1.27722,39.0
2019-01-08T01:38:00.000000000Z,1.27722,1.27733,1.27721,1.27731,48.0
2019-01-08T01:39:00.000000000Z,1.2773,1.27731,1.27723,1.27725,34.0
2019-01-08T01:40:00.000000000Z,1.27724,1.27738,1.27723,1.27734,61.0
2019-01-08T01:41:00.000000000Z,1.27735,1.27736,1.27732,1.27736,24.0
2019-01-08T01:42:00.000000000Z,1.27735,1.27736,1.27731,1.27733,23.0
2019-01-08T01:43:00.000000000Z,1.27726,1.27731,1.27724,1.27731,15.0
2019-01-08T01:44:00.000000000Z,1.27732,1.27732,1.27717,1.2772,38.0
2019-01-08T01:45:00.000000000Z,1.27723,1.27728,1.2771,1.2771,57.0
2019-01-08T01:46:00.000000000Z,1.27711,1.27717,1.27701,1.2771,73.0
2019-01-08T01:47:00.000000000Z,1.2771,1.27711,1.27701,1.27709,89.0
2019-01-08T01:48:00.000000000Z,1.277,1.2771,1.27687,1.2769,72.0
2019-01-08T01:49:00.000000000Z,1.2769,1.2771,1.27686,1.27688,91.0
2019-01-08T01:50:00.000000000Z,1.27681,1.27691,1.27681,1.27691,39.0
2019-01-08T01:51:00.000000000Z,1.27693,1.27714,1.27693,1.27694,64.0
2019-01-08T01:53:00.000000000Z,1.27687,1.27687,1.27684,1.27684,3.0
2019-01-08T01:54:00.000000000Z,1.27678,1.2769,1.27672,1.2769,76.0
2019-01-08T01:55:00.000000000Z,1.2769,1.27696,1.27684,1.27695,39.0
2019-01-08T01:56:00.000000000Z,1.27697,1.27702,1.27693,1.27698,23.0
2019-01-08T01:57:00.000000000Z,1.27699,1.27702,1.27688,1.27689,48.0
2019-01-08T01:58:00.000000000Z,1.27688,1.27688,1.27666,1.27669,84.0
2019-01-08T01:59:00.000000000Z,1.27668,1.27683,1.2766,1.27669,85.0
2019-01-08T02:00:00.000000000Z,1.27668,1.2769,1.27668,1.27679,34.0
2019-01-08T02:01:00.000000000Z,1.27676,1.27676,1.27642,1.27642,118.0
2019-01-08T02:02:00.000000000Z,1.27645,1.27659,1.27644,1.27655,60.0
2019-01-08T02:03:00.000000000Z,1.27647,1.2765,1.27641,1.27644,91.0
2019-01-08T02:04:00.000000000Z,1.27645,1.2765,1.2764,1.27645,52.0
2019-01-08T02:05:00.000000000Z,1.27645,1.2767,1.27642,1.2767,56.0
2019-01-08T02:06:00.000000000Z,1.2767,1.27673,1.27668,1.27673,44.0
2019-01-08T02:07:00.000000000Z,1.27674,1.27674,1.27672,1.27673,26.0
2019-01-08T02:08:00.000000000Z,1.27673,1.27682,1.27672,1.2768,25.0
2019-01-08T02:09:00.000000000Z,1.27681,1.27681,1.27673,1.27673,5.0
2019-01-08T02:10:00.000000000Z,1.27674,1.27689,1.27674,1.27683,42.0
2019-01-08T02:11:00.000000000Z,1.27684,1.27695,1.27684,1.27694,32.0
2019-01-08T02:12:00.000000000Z,1.27695,1.27705,1.27693,1.27703,43.0
2019-01-08T02:13:00.000000000Z,1.277,1.27707,1.27694,1.27705,17.0
2019-01-08T02:14:00.000000000Z,1.27704,1.27707,1.2769,1.2769,69.0
2019-01-08T02:15:00.000000000Z,1.2769,1.27694,1.27687,1.27688,45.0
2019-01-08T02:16:00.000000000Z,1.27689,1.27697,1.27687,1.27693,67.0
2019-01-08T02:17:00.000000000Z,1.27691,1.27698,1.27689,1.2769,48.0
2019-01-08T02:18:00.000000000Z,1.2769,1.27691,1.27688,1.2769,11.0
2019-01-08T02:19:00.000000000Z,1.2769,1.27691,1.2769,1.27691,7.0
2019-01-08T02:20:00.000000000Z,1.2769,1.27692,1.2769,1.27691,41.0
2019-01-08T02:21:00.000000000Z,1.27692,1.27692,1.27681,1.27683,7.0
2019-01-08T02:24:00.000000000Z,1.27681,1.27681,1.27681,1.27681,1.0
2019-01-08T02:25:00.000000000Z,1.27682,1.27682,1.27681,1.27681,27.0
2019-01-08T02:26:00.000000000Z,1.27681,1.27702,1.27681,1.27702,49.0
2019-01-08T02:27:00.000000000Z,1.27702,1.27703,1.27692,1.277,29.0
2019-01-08T02:28:00.000000000Z,1.277,1.27708,1.27699,1.27708,10.0
