time,open,high,low,close,volume
2018-01-07T22:20:00.000000000Z,1.20338,1.20338,1.20338,1.20338,1.0
2018-01-07T22:20:30.000000000Z,1.20348,1.20352,1.20347,1.20351,10.0
2018-01-07T22:20:50.000000000Z,1.20348,1.20359,1.20348,1.20359,7.0
2018-01-07T22:21:05.000000000Z,1.20361,1.20361,1.20361,1.20361,1.0
2018-01-07T22:21:10.000000000Z,1.20365,1.2037,1.20364,1.20364,9.0
2018-01-07T22:21:20.000000000Z,1.20365,1.20365,1.20365,1.20365,1.0
2018-01-07T22:21:35.000000000Z,1.20364,1.20364,1.20364,1.20364,1.0
2018-01-07T22:21:40.000000000Z,1.20358,1.20358,1.20358,1.20358,1.0
2018-01-07T22:22:05.000000000Z,1.20356,1.20356,1.20356,1.20356,1.0
2018-01-07T22:22:10.000000000Z,1.2035,1.2035,1.2035,1.2035,1.0
2018-01-07T22:22:25.000000000Z,1.20362,1.20362,1.20361,1.20361,2.0
2018-01-07T22:22:50.000000000Z,1.20357,1.20357,1.20357,1.20357,1.0
2018-01-07T22:33:15.000000000Z,1.2035,1.20355,1.2035,1.20355,2.0
2018-01-07T22:35:45.000000000Z,1.20354,1.20354,1.20342,1.20342,6.0
2018-01-07T22:35:50.000000000Z,1.20348,1.20348,1.20347,1.20347,2.0
2018-01-07T22:35:55.000000000Z,1.2035,1.2035,1.2035,1.2035,1.0
2018-01-07T22:36:15.000000000Z,1.20353,1.20353,1.20353,1.20353,1.0
2018-01-07T22:36:20.000000000Z,1.20354,1.20356,1.20353,1.20356,5.0
2018-01-07T22:36:25.000000000Z,1.20356,1.20356,1.20351,1.20351,4.0
2018-01-07T22:36:50.000000000Z,1.20351,1.20351,1.2035,1.2035,2.0
2018-01-07T22:36:55.000000000Z,1.2035,1.2035,1.2035,1.2035,1.0
2018-01-07T22:37:10.000000000Z,1.20349,1.2035,1.20349,1.2035,2.0
2018-01-07T22:37:20.000000000Z,1.20343,1.20343,1.20343,1.20343,1.0
2018-01-07T22:37:40.000000000Z,1.20346,1.20346,1.20346,1.20346,1.0
2018-01-07T22:37:50.000000000Z,1.20337,1.20337,1.20337,1.20337,2.0
2018-01-07T22:38:00.000000000Z,1.20336,1.20337,1.20335,1.20335,6.0
2018-01-07T22:38:05.000000000Z,1.20333,1.20333,1.20333,1.20333,1.0
2018-01-07T22:38:10.000000000Z,1.20333,1.20334,1.20333,1.20334,3.0
2018-01-07T22:38:35.000000000Z,1.20333,1.20333,1.20327,1.20328,9.0
2018-01-07T22:38:40.000000000Z,1.20325,1.20325,1.20323,1.20323,3.0
2018-01-07T22:38:45.000000000Z,1.20323,1.20323,1.20323,1.20323,1.0
2018-01-07T22:38:50.000000000Z,1.20321,1.20322,1.20315,1.20315,11.0
2018-01-07T22:39:00.000000000Z,1.20312,1.20321,1.20308,1.20321,7.0
2018-01-07T22:39:10.000000000Z,1.20323,1.20323,1.20323,1.20323,1.0
2018-01-07T22:40:50.000000000Z,1.20331,1.20331,1.20331,1.20331,1.0
2018-01-07T22:40:55.000000000Z,1.20325,1.20325,1.20325,1.20325,1.0
2018-01-07T22:41:40.000000000Z,1.20317,1.20317,1.20315,1.20315,4.0
2018-01-07T22:41:45.000000000Z,1.20316,1.20316,1.20315,1.20315,3.0
2018-01-07T22:42:10.000000000Z,1.20316,1.20322,1.20316,1.20322,3.0
2018-01-07T22:44:45.000000000Z,1.20325,1.20325,1.20325,1.20325,1.0
2018-01-07T22:45:10.000000000Z,1.20326,1.20344,1.20326,1.20337,6.0
2018-01-07T22:45:15.000000000Z,1.20329,1.20329,1.20325,1.20325,7.0
2018-01-07T22:45:20.000000000Z,1.20323,1.20324,1.20323,1.20324,3.0
2018-01-07T22:45:35.000000000Z,1.20323,1.20328,1.20323,1.20328,3.0
2018-01-07T22:45:40.000000000Z,1.20335,1.20341,1.20335,1.20341,4.0
2018-01-07T22:45:45.000000000Z,1.2034,1.20341,1.20339,1.20339,5.0
2018-01-07T22:45:50.000000000Z,1.20332,1.20332,1.20332,1.20332,1.0
2018-01-07T22:47:15.000000000Z,1.20342,1.20342,1.20342,1.20342,1.0
2018-01-07T22:48:10.000000000Z,1.20342,1.20342,1.20342,1.20342,1.0
2018-01-07T22:48:25.000000000Z,1.20342,1.20342,1.20342,1.20342,1.0
2018-01-07T22:48:30.000000000Z,1.20343,1.20343,1.20337,1.20337,3.0
2018-01-07T22:49:40.000000000Z,1.2034,1.2034,1.2034,1.2034,1.0
2018-01-07T22:50:30.000000000Z,1.20337,1.20337,1.20337,1.20337,1.0
2018-01-07T22:53:45.000000000Z,1.20328,1.20329,1.20328,1.20329,2.0
2018-01-07T22:53:50.000000000Z,1.20328,1.20328,1.20328,1.20328,2.0
2018-01-07T22:54:00.000000000Z,1.20328,1.20328,1.20328,1.20328,1.0
2018-01-07T22:54:05.000000000Z,1.20329,1.20329,1.20329,1.20329,1.0
2018-01-07T22:54:15.000000000Z,1.20328,1.20328,1.20328,1.20328,3.0
2018-01-07T22:54:20.000000000Z,1.20329,1.20329,1.20328,1.20329,3.0
2018-01-07T22:54:25.000000000Z,1.20328,1.20328,1.20328,1.20328,1.0
2018-01-07T22:54:35.000000000Z,1.20327,1.20327,1.20326,1.20326,5.0
2018-01-07T22:54:40.000000000Z,1.20327,1.20327,1.20325,1.20325,7.0
2018-01-07T22:54:45.000000000Z,1.20324,1.20324,1.2032,1.2032,6.0
2018-01-07T22:54:50.000000000Z,1.2032,1.20322,1.2032,1.20322,4.0
2018-01-07T22:54:55.000000000Z,1.20321,1.20321,1.20321,1.20321,3.0
2018-01-07T22:55:00.000000000Z,1.20323,1.20324,1.20319,1.20319,7.0
2018-01-07T22:55:05.000000000Z,1.20319,1.20319,1.20318,1.20319,4.0
2018-01-07T22:55:10.000000000Z,1.20318,1.20318,1.20318,1.20318,1.0
2018-01-07T22:55:15.000000000Z,1.20319,1.20319,1.20319,1.20319,4.0
2018-01-07T22:55:20.000000000Z,1.20319,1.20319,1.20319,1.20319,1.0
2018-01-07T22:55:25.000000000Z,1.20319,1.20319,1.20319,1.20319,2.0
2018-01-07T22:55:30.000000000Z,1.2032,1.20322,1.20319,1.20322,11.0
2018-01-07T22:55:40.000000000Z,1.20324,1.20331,1.20324,1.20331,19.0
2018-01-07T22:55:45.000000000Z,1.20334,1.20334,1.20334,1.20334,1.0
2018-01-07T22:56:50.000000000Z,1.20327,1.2033,1.20327,1.2033,2.0
2018-01-07T22:58:10.000000000Z,1.20325,1.20326,1.20322,1.20326,11.0
2018-01-07T22:58:20.000000000Z,1.20327,1.2033,1.20326,1.20329,12.0
2018-01-07T22:58:30.000000000Z,1.20329,1.2033,1.20328,1.20328,4.0
2018-01-07T22:58:35.000000000Z,1.20323,1.20323,1.20323,1.20323,1.0
2018-01-07T22:58:40.000000000Z,1.20323,1.20331,1.20323,1.2033,12.0
2018-01-07T22:58:45.000000000Z,1.20331,1.20331,1.20328,1.20328,7.0
2018-01-07T22:58:50.000000000Z,1.20329,1.2033,1.20329,1.2033,2.0
2018-01-07T22:59:15.000000000Z,1.20331,1.20332,1.20331,1.20332,6.0
2018-01-07T22:59:20.000000000Z,1.20331,1.20331,1.20329,1.20329,4.0
2018-01-07T22:59:30.000000000Z,1.20331,1.20331,1.20331,1.20331,1.0
2018-01-07T22:59:35.000000000Z,1.2033,1.2033,1.2033,1.2033,1.0
2018-01-07T22:59:55.000000000Z,1.20326,1.20326,1.20326,1.20326,1.0
2018-01-07T23:00:00.000000000Z,1.20332,1.20385,1.20332,1.2038,52.0
2018-01-07T23:00:05.000000000Z,1.20376,1.20376,1.20376,1.20376,1.0
2018-01-07T23:00:10.000000000Z,1.20375,1.20385,1.20359,1.20377,42.0
2018-01-07T23:00:15.000000000Z,1.20383,1.20383,1.20363,1.20363,35.0
2018-01-07T23:00:20.000000000Z,1.20358,1.20358,1.2035,1.20355,11.0
2018-01-07T23:00:25.000000000Z,1.20361,1.20365,1.2036,1.20363,6.0
2018-01-07T23:00:30.000000000Z,1.20365,1.20365,1.20359,1.20359,6.0
2018-01-07T23:00:35.000000000Z,1.20356,1.20358,1.20356,1.20358,2.0
2018-01-07T23:00:40.000000000Z,1.2036,1.20376,1.20359,1.20373,17.0
2018-01-07T23:00:45.000000000Z,1.20375,1.20384,1.20375,1.20384,4.0
2018-01-07T23:00:50.000000000Z,1.20379,1.20379,1.20372,1.20372,19.0
2018-01-07T23:00:55.000000000Z,1.20372,1.20372,1.20371,1.20371,5.0
2018-01-07T23:01:00.000000000Z,1.2037,1.20385,1.20367,1.20369,19.0
2018-01-07T23:01:05.000000000Z,1.20369,1.20369,1.20366,1.20368,6.0
2018-01-07T23:01:15.000000000Z,1.20369,1.20373,1.20369,1.20373,9.0
2018-01-07T23:01:20.000000000Z,1.20372,1.20373,1.20372,1.20373,2.0
2018-01-07T23:01:25.000000000Z,1.20372,1.20372,1.20372,1.20372,1.0
2018-01-07T23:01:30.000000000Z,1.20373,1.20374,1.20373,1.20374,5.0
2018-01-07T23:01:35.000000000Z,1.20373,1.20374,1.20373,1.20374,2.0
2018-01-07T23:01:40.000000000Z,1.20373,1.20373,1.20373,1.20373,1.0
2018-01-07T23:01:45.000000000Z,1.20374,1.20374,1.20374,1.20374,2.0
2018-01-07T23:01:50.000000000Z,1.20373,1.20373,1.20372,1.20372,3.0
2018-01-07T23:01:55.000000000Z,1.20373,1.20375,1.20373,1.20375,3.0
2018-01-07T23:02:00.000000000Z,1.20374,1.20374,1.20374,1.20374,1.0
2018-01-07T23:02:05.000000000Z,1.20378,1.20378,1.20378,1.20378,1.0
2018-01-07T23:02:15.000000000Z,1.20385,1.20389,1.20384,1.20386,6.0
2018-01-07T23:02:20.000000000Z,1.20389,1.20389,1.20389,1.20389,1.0
2018-01-07T23:02:25.000000000Z,1.20389,1.20389,1.20384,1.20384,2.0
2018-01-07T23:02:30.000000000Z,1.20384,1.20385,1.20382,1.20385,4.0
2018-01-07T23:02:55.000000000Z,1.20379,1.20379,1.20377,1.20377,4.0
2018-01-07T23:03:00.000000000Z,1.20377,1.20377,1.20377,1.20377,2.0
2018-01-07T23:03:45.000000000Z,1.20376,1.20376,1.20376,1.20376,1.0
2018-01-07T23:03:50.000000000Z,1.20377,1.20377,1.20377,1.20377,1.0
2018-01-07T23:03:55.000000000Z,1.20376,1.20377,1.20376,1.20376,9.0
2018-01-07T23:04:00.000000000Z,1.20376,1.20376,1.20376,1.20376,1.0
2018-01-07T23:04:05.000000000Z,1.20379,1.20379,1.20379,1.20379,1.0
2018-01-07T23:04:20.000000000Z,1.20381,1.20381,1.20381,1.20381,1.0
2018-01-07T23:04:25.000000000Z,1.20384,1.20384,1.20384,1.20384,1.0
2018-01-07T23:04:40.000000000Z,1.20386,1.20386,1.20386,1.20386,1.0
2018-01-07T23:04:45.000000000Z,1.20388,1.20388,1.20388,1.20388,1.0
2018-01-07T23:05:00.000000000Z,1.20386,1.20386,1.20378,1.20379,12.0
2018-01-07T23:05:15.000000000Z,1.20381,1.20381,1.20381,1.20381,1.0
2018-01-07T23:05:40.000000000Z,1.20392,1.20392,1.20388,1.20388,5.0
2018-01-07T23:05:45.000000000Z,1.20387,1.2039,1.20387,1.20387,5.0
2018-01-07T23:05:50.000000000Z,1.20385,1.20393,1.20385,1.20393,3.0
2018-01-07T23:05:55.000000000Z,1.20392,1.20392,1.20392,1.20392,1.0
2018-01-07T23:06:20.000000000Z,1.20394,1.20394,1.20388,1.20388,6.0
2018-01-07T23:06:25.000000000Z,1.2039,1.20391,1.20386,1.20386,11.0
2018-01-07T23:06:30.000000000Z,1.20385,1.20385,1.20385,1.20385,1.0
2018-01-07T23:06:35.000000000Z,1.20385,1.20385,1.20383,1.20383,3.0
2018-01-07T23:06:45.000000000Z,1.2038,1.2038,1.2038,1.2038,3.0
2018-01-07T23:06:50.000000000Z,1.20377,1.20377,1.20377,1.20377,1.0
2018-01-07T23:07:35.000000000Z,1.20375,1.20375,1.20373,1.20373,3.0
2018-01-07T23:07:40.000000000Z,1.20376,1.20377,1.20375,1.20375,5.0
2018-01-07T23:08:05.000000000Z,1.20376,1.20376,1.20376,1.20376,1.0
2018-01-07T23:08:10.000000000Z,1.20374,1.20374,1.20374,1.20374,1.0
2018-01-07T23:08:20.000000000Z,1.20373,1.20374,1.20373,1.20374,2.0
2018-01-07T23:08:45.000000000Z,1.20374,1.20374,1.20374,1.20374,1.0
2018-01-07T23:08:55.000000000Z,1.20373,1.20374,1.20373,1.20373,3.0
2018-01-07T23:09:00.000000000Z,1.20373,1.20373,1.20371,1.20371,2.0
2018-01-07T23:09:05.000000000Z,1.20372,1.20372,1.20372,1.20372,1.0
2018-01-07T23:09:10.000000000Z,1.2037,1.20371,1.20366,1.20368,12.0
2018-01-07T23:09:15.000000000Z,1.20371,1.20376,1.20369,1.20376,11.0
2018-01-07T23:09:20.000000000Z,1.20376,1.20376,1.20374,1.20375,3.0
2018-01-07T23:09:45.000000000Z,1.20377,1.20377,1.20373,1.20373,3.0
2018-01-07T23:09:50.000000000Z,1.20378,1.20378,1.20373,1.20373,8.0
2018-01-07T23:10:00.000000000Z,1.20372,1.20374,1.20371,1.20373,5.0
2018-01-07T23:10:05.000000000Z,1.20371,1.20372,1.20371,1.20372,2.0
2018-01-07T23:10:15.000000000Z,1.20374,1.20374,1.2037,1.2037,3.0
2018-01-07T23:10:35.000000000Z,1.20371,1.20371,1.20368,1.20368,2.0
2018-01-07T23:11:05.000000000Z,1.20374,1.20374,1.20373,1.20373,2.0
2018-01-07T23:11:10.000000000Z,1.20373,1.20373,1.20371,1.20371,5.0
2018-01-07T23:11:15.000000000Z,1.20371,1.20371,1.20369,1.20369,3.0
2018-01-07T23:11:30.000000000Z,1.20368,1.20368,1.20367,1.20367,2.0
2018-01-07T23:11:40.000000000Z,1.20368,1.2037,1.20367,1.20368,6.0
2018-01-07T23:11:45.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:11:50.000000000Z,1.2037,1.2037,1.20366,1.20366,3.0
2018-01-07T23:11:55.000000000Z,1.20367,1.20367,1.20367,1.20367,2.0
2018-01-07T23:12:20.000000000Z,1.20368,1.20368,1.20368,1.20368,1.0
2018-01-07T23:12:25.000000000Z,1.20367,1.20367,1.20367,1.20367,1.0
2018-01-07T23:12:30.000000000Z,1.20368,1.20368,1.20367,1.20367,2.0
2018-01-07T23:12:35.000000000Z,1.20368,1.20368,1.20368,1.20368,1.0
2018-01-07T23:12:40.000000000Z,1.20367,1.20367,1.20367,1.20367,1.0
2018-01-07T23:12:55.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:13:00.000000000Z,1.2037,1.20371,1.20369,1.20371,4.0
2018-01-07T23:13:10.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:13:15.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:13:20.000000000Z,1.20367,1.20367,1.20367,1.20367,1.0
2018-01-07T23:13:25.000000000Z,1.20368,1.20368,1.20368,1.20368,1.0
2018-01-07T23:13:45.000000000Z,1.20368,1.20368,1.20366,1.20366,4.0
2018-01-07T23:14:30.000000000Z,1.20366,1.20366,1.20366,1.20366,1.0
2018-01-07T23:14:40.000000000Z,1.20365,1.20366,1.20365,1.20366,2.0
2018-01-07T23:14:45.000000000Z,1.20368,1.20368,1.20366,1.20366,4.0
2018-01-07T23:14:50.000000000Z,1.20367,1.20367,1.20367,1.20367,1.0
2018-01-07T23:15:10.000000000Z,1.20369,1.20369,1.20365,1.20365,2.0
2018-01-07T23:15:45.000000000Z,1.20358,1.20358,1.20358,1.20358,1.0
2018-01-07T23:15:50.000000000Z,1.2036,1.2036,1.2036,1.2036,2.0
2018-01-07T23:16:00.000000000Z,1.20361,1.20361,1.20361,1.20361,1.0
2018-01-07T23:16:05.000000000Z,1.2036,1.2036,1.2036,1.2036,1.0
2018-01-07T23:16:40.000000000Z,1.20364,1.20364,1.20364,1.20364,1.0
2018-01-07T23:18:00.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:18:15.000000000Z,1.20366,1.20366,1.2036,1.2036,2.0
2018-01-07T23:18:25.000000000Z,1.20363,1.20368,1.20363,1.20368,4.0
2018-01-07T23:18:35.000000000Z,1.20367,1.2037,1.20367,1.20369,5.0
2018-01-07T23:18:50.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:19:05.000000000Z,1.2037,1.20371,1.2037,1.20371,2.0
2018-01-07T23:19:10.000000000Z,1.20371,1.20371,1.20371,1.20371,1.0
2018-01-07T23:19:25.000000000Z,1.20369,1.2037,1.20369,1.20369,4.0
2018-01-07T23:19:30.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:19:35.000000000Z,1.20367,1.20367,1.20367,1.20367,1.0
2018-01-07T23:20:05.000000000Z,1.20367,1.20368,1.20362,1.20362,4.0
2018-01-07T23:20:20.000000000Z,1.20367,1.20371,1.20367,1.20371,3.0
2018-01-07T23:20:25.000000000Z,1.20374,1.20375,1.20374,1.20375,2.0
2018-01-07T23:20:30.000000000Z,1.2037,1.2037,1.2037,1.2037,1.0
2018-01-07T23:20:35.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:20:45.000000000Z,1.20369,1.20369,1.20369,1.20369,1.0
2018-01-07T23:21:10.000000000Z,1.20365,1.20365,1.20364,1.20365,4.0
2018-01-07T23:21:50.000000000Z,1.20363,1.20363,1.20363,1.20363,1.0
2018-01-07T23:22:00.000000000Z,1.20369,1.20369,1.20368,1.20368,2.0
2018-01-07T23:22:05.000000000Z,1.20368,1.2037,1.20368,1.2037,5.0
2018-01-07T23:22:10.000000000Z,1.20369,1.2037,1.20369,1.2037,2.0
2018-01-07T23:22:15.000000000Z,1.20369,1.20375,1.20369,1.20374,5.0
2018-01-07T23:22:20.000000000Z,1.20375,1.20375,1.20372,1.20375,3.0
2018-01-07T23:22:30.000000000Z,1.20372,1.20372,1.20372,1.20372,1.0
2018-01-07T23:22:35.000000000Z,1.20377,1.20383,1.20377,1.2038,8.0
2018-01-07T23:22:50.000000000Z,1.20382,1.20384,1.20382,1.20384,2.0
2018-01-07T23:22:55.000000000Z,1.20388,1.20388,1.20387,1.20387,2.0
2018-01-07T23:23:05.000000000Z,1.2039,1.2039,1.2039,1.2039,1.0
2018-01-07T23:23:10.000000000Z,1.20384,1.20384,1.20384,1.20384,1.0
2018-01-07T23:23:15.000000000Z,1.20386,1.20387,1.20386,1.20387,2.0
2018-01-07T23:23:25.000000000Z,1.20387,1.20388,1.20387,1.20388,2.0
2018-01-07T23:23:30.000000000Z,1.20387,1.20388,1.20387,1.20388,3.0
2018-01-07T23:23:40.000000000Z,1.20388,1.20388,1.20388,1.20388,1.0
2018-01-07T23:23:45.000000000Z,1.20389,1.20389,1.20385,1.20388,9.0
2018-01-07T23:23:50.000000000Z,1.20388,1.20396,1.20388,1.20396,12.0
2018-01-07T23:24:00.000000000Z,1.20391,1.20391,1.20391,1.20391,1.0
2018-01-07T23:24:05.000000000Z,1.20386,1.20392,1.20384,1.20391,19.0
2018-01-07T23:24:15.000000000Z,1.2039,1.20394,1.2039,1.20393,8.0
2018-01-07T23:24:30.000000000Z,1.20392,1.20392,1.20391,1.20391,2.0
2018-01-07T23:24:35.000000000Z,1.20391,1.20393,1.20389,1.20393,7.0
2018-01-07T23:24:45.000000000Z,1.20394,1.20394,1.20393,1.20393,3.0
2018-01-07T23:24:55.000000000Z,1.20391,1.20392,1.20391,1.20392,2.0
2018-01-07T23:25:00.000000000Z,1.20395,1.20395,1.20395,1.20395,1.0
2018-01-07T23:25:15.000000000Z,1.2039,1.20392,1.2039,1.20392,6.0
2018-01-07T23:25:20.000000000Z,1.20392,1.20397,1.20389,1.20396,8.0
2018-01-07T23:25:25.000000000Z,1.20398,1.20398,1.20396,1.20397,5.0
2018-01-07T23:25:35.000000000Z,1.20395,1.20396,1.20395,1.20396,2.0
2018-01-07T23:25:40.000000000Z,1.20395,1.20396,1.20395,1.20396,2.0
2018-01-07T23:25:45.000000000Z,1.20396,1.20396,1.20396,1.20396,2.0
2018-01-07T23:26:05.000000000Z,1.20393,1.20393,1.20384,1.20384,8.0
2018-01-07T23:26:10.000000000Z,1.20383,1.20387,1.20383,1.20387,7.0
2018-01-07T23:26:30.000000000Z,1.20387,1.20387,1.20387,1.20387,1.0
2018-01-07T23:26:40.000000000Z,1.20388,1.20388,1.20388,1.20388,1.0
2018-01-07T23:26:45.000000000Z,1.2039,1.2039,1.20387,1.20387,5.0
2018-01-07T23:26:50.000000000Z,1.20388,1.20388,1.20388,1.20388,2.0
2018-01-07T23:26:55.000000000Z,1.2039,1.2039,1.20389,1.20389,2.0
2018-01-07T23:27:00.000000000Z,1.20389,1.2039,1.20388,1.20388,4.0
2018-01-07T23:27:15.000000000Z,1.20385,1.20385,1.20385,1.20385,1.0
2018-01-07T23:27:20.000000000Z,1.20388,1.20388,1.20388,1.20388,1.0
2018-01-07T23:27:30.000000000Z,1.20385,1.20385,1.20385,1.20385,1.0
2018-01-07T23:28:05.000000000Z,1.20392,1.20392,1.2039,1.2039,5.0
2018-01-07T23:28:10.000000000Z,1.20391,1.20391,1.2039,1.2039,2.0
2018-01-07T23:28:25.000000000Z,1.20391,1.20391,1.20391,1.20391,1.0
2018-01-07T23:28:50.000000000Z,1.20391,1.20391,1.2039,1.2039,2.0
2018-01-07T23:29:15.000000000Z,1.20391,1.20391,1.2039,1.20391,3.0
2018-01-07T23:29:20.000000000Z,1.2039,1.20391,1.2039,1.20391,2.0
2018-01-07T23:29:40.000000000Z,1.2039,1.2039,1.2039,1.2039,1.0
2018-01-07T23:29:45.000000000Z,1.20393,1.20393,1.20387,1.20387,4.0
2018-01-07T23:32:50.000000000Z,1.20385,1.20385,1.20383,1.20383,2.0
2018-01-07T23:34:35.000000000Z,1.20378,1.20378,1.20377,1.20377,2.0
2018-01-07T23:35:00.000000000Z,1.20378,1.20384,1.20378,1.20383,3.0
2018-01-07T23:35:05.000000000Z,1.20383,1.20383,1.2038,1.20381,5.0
2018-01-07T23:36:00.000000000Z,1.2038,1.2038,1.2038,1.2038,1.0
2018-01-07T23:36:05.000000000Z,1.20377,1.20377,1.20377,1.20377,1.0
2018-01-07T23:38:45.000000000Z,1.20372,1.20372,1.20369,1.20369,7.0
